method,split,seed,episode,success,final_error,energy,max_contact_force,contact_violation,transfer_accept,false_accept,false_reject,contract_label,contract_score,contract_worst,onset_error,slip_error,force_slope_error,energy_error,lag_error,target_friction,target_mass,target_actuator_scale,sensor_bias_norm,action_note
ensemble_uncertainty_mpc,combined_gap,4,7,1,0.06135,0.46615,12.73112,0,1,0,0,1,4.45698,18.60119,18.60119,2.16661,1.04079,0.00059,0.47572,1.1800,0.2400,0.8200,0.04500,models=3
ensemble_uncertainty_mpc,combined_gap,4,8,1,0.04909,0.52662,7.90413,0,1,0,0,0,0.38424,0.75106,0.74405,0.09586,0.75106,0.28964,0.04060,1.1800,0.2400,0.8200,0.04500,models=3
ensemble_uncertainty_mpc,combined_gap,4,9,0,0.30232,0.64748,35.01394,0,1,1,0,1,1.12622,2.23214,2.23214,0.96345,1.45936,0.68359,0.29256,1.1800,0.2400,0.8200,0.04500,models=3
ensemble_uncertainty_mpc,combined_gap,4,10,0,0.09496,0.47687,7.01987,0,1,1,0,1,2.25673,8.92857,8.92857,1.31686,0.70904,0.03546,0.29371,1.1800,0.2400,0.8200,0.04500,models=3
ensemble_uncertainty_mpc,combined_gap,4,11,1,0.05674,0.45199,7.34879,0,1,0,0,1,4.14711,17.11310,17.11310,2.13255,0.98599,0.04580,0.45812,1.1800,0.2400,0.8200,0.04500,models=3
system_id_probe_mpc,nominal_target,0,0,1,0.00737,0.36691,4.79317,0,1,0,0,1,1.01335,4.46429,4.46429,0.41536,0.01865,0.04817,0.12029,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,1,1,0.04626,0.39677,9.45505,0,1,0,0,1,0.33804,1.48810,1.48810,0.13462,0.00109,0.02389,0.04252,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,2,1,0.05913,0.39521,8.25757,0,1,0,0,1,0.38397,1.48810,1.48810,0.19595,0.10905,0.08169,0.04506,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,3,1,0.04362,0.33479,4.25485,0,1,0,0,1,0.30551,1.48810,1.48810,0.01944,0.00707,0.00614,0.00682,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,4,1,0.04945,0.34443,6.12045,0,1,0,0,0,0.23314,0.74405,0.74405,0.18190,0.10025,0.08637,0.05313,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,5,1,0.01075,0.49693,5.87096,0,1,0,0,0,0.19273,0.74405,0.74405,0.08691,0.05379,0.05519,0.02370,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,6,1,0.04150,0.52675,5.86499,0,1,0,0,1,0.89622,3.72024,3.72024,0.46890,0.12010,0.03770,0.13418,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,7,1,0.04607,0.36071,7.69014,0,1,0,0,1,0.37103,1.48810,1.48810,0.17973,0.07670,0.05615,0.05450,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,8,1,0.00545,0.40196,7.06822,0,1,0,0,0,0.22361,0.74405,0.74405,0.22336,0.07885,0.00982,0.06196,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,9,1,0.03127,0.50604,8.21277,0,1,0,0,0,0.07095,0.23652,0.00000,0.23652,0.01201,0.04037,0.06584,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,10,1,0.03306,0.42214,7.53829,0,1,0,0,1,1.02203,4.46429,4.46429,0.47635,0.00772,0.01834,0.14346,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,0,11,1,0.05677,0.41130,7.32859,0,1,0,0,0,0.18971,0.74405,0.74405,0.06480,0.06769,0.05355,0.01846,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,0,1,0.06127,0.39472,5.77372,0,1,0,0,1,0.76239,2.97619,2.97619,0.53482,0.12704,0.06855,0.10534,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,1,1,0.04310,0.48641,7.47590,0,1,0,0,1,1.19445,5.20833,5.20833,0.50612,0.05171,0.05379,0.15227,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,2,1,0.04149,0.46436,7.27384,0,1,0,0,1,0.88561,3.72024,3.72024,0.51342,0.02568,0.01581,0.15289,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,3,1,0.04643,0.45629,8.42154,0,1,0,0,0,0.19206,0.74405,0.74405,0.12948,0.01885,0.03022,0.03769,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,4,1,0.01789,0.38706,4.92847,0,1,0,0,1,0.38189,1.48810,1.48810,0.19932,0.08117,0.08605,0.05479,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,5,1,0.04096,0.35544,6.81667,0,1,0,0,1,0.50988,2.23214,2.23214,0.22622,0.01372,0.00878,0.06853,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,6,1,0.02326,0.41052,7.00017,0,1,0,0,0,0.18771,0.74405,0.74405,0.12778,0.00336,0.02727,0.03612,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,7,1,0.05819,0.42651,8.28803,0,1,0,0,1,0.57211,2.23214,2.23214,0.46246,0.04782,0.03012,0.08802,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,8,1,0.04797,0.34439,8.82387,0,1,0,0,1,0.33925,1.48810,1.48810,0.03808,0.08270,0.07458,0.01281,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,9,1,0.03065,0.40869,5.73573,0,1,0,0,1,0.71183,2.97619,2.97619,0.41272,0.04677,0.00055,0.12292,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,10,1,0.05322,0.40298,11.44459,0,1,0,0,1,0.52264,2.23214,2.23214,0.31174,0.00160,0.00878,0.05891,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,1,11,1,0.04730,0.33273,7.95872,0,1,0,0,0,0.01274,0.02421,0.00000,0.02421,0.01853,0.01368,0.00729,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,0,1,0.05372,0.36859,4.14014,0,1,0,0,1,0.47385,2.23214,2.23214,0.07080,0.01765,0.02688,0.02176,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,1,1,0.03821,0.35326,5.97560,0,1,0,0,1,0.33628,1.48810,1.48810,0.02001,0.11164,0.05361,0.00804,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,2,1,0.05152,0.51935,9.08107,0,1,0,0,1,0.68283,2.97619,2.97619,0.27880,0.05206,0.02245,0.08464,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,3,1,0.04440,0.39532,8.75199,0,1,0,0,0,0.02681,0.08162,0.00000,0.08162,0.02207,0.00635,0.02400,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,4,1,0.05063,0.39533,6.66423,0,1,0,0,0,0.21469,0.74405,0.74405,0.16305,0.07301,0.04451,0.04885,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,5,1,0.01661,0.43850,5.31878,0,1,0,0,0,0.17084,0.74405,0.74405,0.07199,0.01451,0.00333,0.02033,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,6,1,0.05352,0.41546,6.66600,0,1,0,0,0,0.02809,0.07559,0.00000,0.00712,0.07559,0.05661,0.00111,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,7,1,0.05456,0.38905,9.01726,0,1,0,0,0,0.19812,0.74405,0.74405,0.09245,0.06810,0.05636,0.02965,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,8,1,0.03455,0.44197,13.39024,0,1,0,0,1,0.88969,3.72024,3.72024,0.51583,0.01445,0.04559,0.15236,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,9,1,0.04465,0.49355,6.08139,0,1,0,0,1,0.69687,2.97619,2.97619,0.37686,0.00460,0.01600,0.11072,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,10,1,0.03143,0.44116,6.00902,0,1,0,0,1,0.49794,2.23214,2.23214,0.09673,0.07133,0.06541,0.02410,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,2,11,1,0.05524,0.39817,5.43381,0,1,0,0,0,0.00289,0.00680,0.00000,0.00680,0.00251,0.00400,0.00115,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,0,1,0.04273,0.39186,7.95381,0,1,0,0,1,0.35114,1.48810,1.48810,0.14923,0.03994,0.03429,0.04412,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,1,1,0.00852,0.40036,6.23423,0,1,0,0,1,0.41559,1.48810,1.48810,0.33481,0.12949,0.03429,0.09126,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,2,1,0.05170,0.53581,9.17169,0,1,0,0,1,0.60316,2.23214,2.23214,0.56467,0.00323,0.05034,0.16543,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,3,1,0.04564,0.50718,10.66342,0,1,0,0,1,0.43714,1.48810,1.48810,0.40112,0.08242,0.09681,0.11723,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,4,1,0.04261,0.31294,3.94223,0,1,0,0,1,0.55602,2.23214,2.23214,0.44059,0.01241,0.00594,0.08904,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,5,1,0.00904,0.45519,7.41439,0,1,0,0,0,0.19457,0.74405,0.74405,0.10397,0.05518,0.03803,0.03163,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,6,1,0.05180,0.40308,5.82235,0,1,0,0,0,0.18717,0.74405,0.74405,0.12259,0.01383,0.01738,0.03798,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,7,1,0.04703,0.52827,8.95358,0,1,0,0,1,0.39656,1.48810,1.48810,0.33917,0.05130,0.00563,0.09860,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,8,1,0.01251,0.44006,6.78431,0,1,0,0,0,0.18767,0.74405,0.74405,0.06295,0.07829,0.03612,0.01694,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,9,1,0.03643,0.32534,7.05039,0,1,0,0,0,0.29883,0.74405,0.74405,0.55887,0.07667,0.03993,0.07462,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,10,1,0.00662,0.45668,8.20853,0,1,0,0,0,0.20432,0.74405,0.74405,0.09117,0.09180,0.06849,0.02609,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,3,11,1,0.05096,0.35294,4.26953,0,1,0,0,0,0.03223,0.06563,0.00000,0.03401,0.06563,0.05030,0.01122,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,0,1,0.04939,0.36668,6.01832,0,1,0,0,0,0.01649,0.02661,0.00000,0.02661,0.02271,0.02655,0.00658,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,1,1,0.04128,0.49008,6.60834,0,1,0,0,1,1.06508,4.46429,4.46429,0.62220,0.03987,0.01349,0.18555,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,2,1,0.05470,0.39748,6.14749,0,1,0,0,1,0.55375,2.23214,2.23214,0.40753,0.05564,0.04051,0.03292,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,3,1,0.04120,0.32821,5.04946,0,1,0,0,1,0.49251,1.48810,1.48810,0.82161,0.08412,0.02620,0.04253,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,4,1,0.00976,0.47426,6.99102,0,1,0,0,0,0.22535,0.74405,0.74405,0.14720,0.13998,0.05663,0.03891,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,5,1,0.04483,0.51906,5.12688,0,1,0,0,1,0.70998,2.97619,2.97619,0.36575,0.06967,0.02775,0.11055,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,6,1,0.05751,0.39097,5.70707,0,1,0,0,1,0.52823,2.23214,2.23214,0.31347,0.00594,0.00452,0.08508,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,7,1,0.04766,0.33825,5.86696,0,1,0,0,1,0.39990,1.48810,1.48810,0.32791,0.05762,0.02882,0.09706,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,8,1,0.05113,0.37301,5.90366,0,1,0,0,0,0.01592,0.04437,0.00000,0.04437,0.01464,0.00726,0.01332,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,9,1,0.04469,0.40844,9.89207,0,1,0,0,0,0.01944,0.04219,0.00000,0.02219,0.02942,0.04219,0.00340,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,10,1,0.04088,0.41569,10.58631,0,1,0,0,1,0.73702,2.97619,2.97619,0.44627,0.11009,0.04805,0.10450,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,nominal_target,4,11,1,0.03575,0.44606,7.96361,0,1,0,0,1,1.20441,5.20833,5.20833,0.58766,0.01414,0.03734,0.17460,0.5800,0.1650,0.9900,0.00000,models=1
system_id_probe_mpc,high_friction,0,0,1,0.01495,0.58305,8.26147,0,1,0,0,1,0.45341,1.48810,1.48810,0.18310,0.34408,0.19555,0.05623,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,1,1,0.02363,0.59320,9.58467,0,1,0,0,0,0.29233,0.74405,0.74405,0.16921,0.34371,0.16201,0.04270,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,2,1,0.03996,0.62146,10.82209,0,1,0,0,0,0.35081,0.74405,0.74405,0.34010,0.39530,0.18056,0.09406,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,3,1,0.06541,0.51781,8.92641,0,1,0,0,0,0.25743,0.74405,0.74405,0.08190,0.27303,0.16297,0.02522,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,4,1,0.06354,0.52720,6.97169,0,1,0,0,1,0.54661,2.23214,2.23214,0.08045,0.24749,0.14677,0.02619,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,5,1,0.01733,0.56968,6.82678,0,1,0,0,1,0.40973,1.48810,1.48810,0.03220,0.30514,0.21364,0.00956,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,6,1,0.00448,0.47398,7.87172,0,1,0,0,1,0.45150,1.48810,1.48810,0.14625,0.34421,0.23469,0.04425,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,7,1,0.01176,0.48041,7.44230,0,1,0,0,1,0.63054,2.23214,2.23214,0.29057,0.34355,0.19791,0.08853,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,8,1,0.04700,0.62662,6.84318,0,1,0,0,1,1.00477,3.72024,3.72024,0.46169,0.50480,0.21508,0.12202,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,9,1,0.04509,0.63919,7.25846,0,1,0,0,1,1.18443,4.46429,4.46429,0.68770,0.43462,0.14782,0.18774,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,10,1,0.00130,0.49488,9.84621,0,1,0,0,1,0.48996,1.48810,1.48810,0.16538,0.47027,0.27340,0.05266,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,0,11,1,0.01034,0.46022,7.75898,0,1,0,0,0,0.11593,0.30125,0.00000,0.11928,0.30125,0.13264,0.02648,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,0,1,0.03776,0.63384,11.20802,0,1,0,0,1,0.46906,1.48810,1.48810,0.26120,0.37020,0.15954,0.06626,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,1,1,0.03197,0.62232,6.72347,0,1,0,0,1,0.83444,2.97619,2.97619,0.39126,0.48643,0.21699,0.10136,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,2,1,0.01198,0.48623,6.86452,0,1,0,0,1,0.43878,1.48810,1.48810,0.15929,0.32409,0.17050,0.05193,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,3,1,0.03728,0.57148,11.24847,0,1,0,0,1,1.11670,4.46429,4.46429,0.52258,0.34733,0.11148,0.13784,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,4,1,0.00784,0.50453,6.08162,0,1,0,0,1,0.45598,1.48810,1.48810,0.20822,0.37553,0.15796,0.05009,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,5,1,0.05435,0.45082,5.69955,0,1,0,0,1,0.54156,2.23214,2.23214,0.10551,0.20862,0.14488,0.01664,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,6,1,0.02194,0.62565,6.36486,0,1,0,0,0,0.38345,0.74405,0.74405,0.55633,0.35564,0.12942,0.13180,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,7,1,0.04269,0.59133,7.12366,0,1,0,0,1,0.81533,2.97619,2.97619,0.39542,0.41426,0.18504,0.10573,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,8,1,0.00832,0.60033,7.98805,0,1,0,0,1,0.56834,2.23214,2.23214,0.12649,0.24940,0.19674,0.03693,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,9,1,0.01509,0.52378,7.08756,0,1,0,0,0,0.27471,0.74405,0.74405,0.01841,0.40494,0.20373,0.00244,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,10,1,0.01746,0.49355,7.75225,0,1,0,0,0,0.24897,0.74405,0.74405,0.04013,0.30851,0.14568,0.00650,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,1,11,1,0.02782,0.50831,6.26547,0,1,0,0,1,0.65289,2.23214,2.23214,0.43706,0.34633,0.13078,0.11816,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,0,1,0.02751,0.66489,11.18102,0,1,0,0,1,0.64260,2.23214,2.23214,0.29678,0.42906,0.17994,0.07510,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,1,1,0.01301,0.50965,9.34925,0,1,0,0,0,0.15184,0.37110,0.00000,0.17252,0.37110,0.17337,0.04219,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,2,1,0.01206,0.46009,7.45526,0,1,0,0,0,0.11077,0.32780,0.00000,0.04496,0.32780,0.16071,0.02037,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,3,1,0.00196,0.54409,6.64034,0,1,0,0,0,0.28738,0.74405,0.74405,0.05075,0.41196,0.22083,0.00929,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,4,1,0.01540,0.64755,10.55589,0,1,0,0,1,0.42558,1.48810,1.48810,0.09259,0.33102,0.19065,0.02552,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,5,1,0.00278,0.61858,10.29519,0,1,0,0,0,0.14601,0.45322,0.00000,0.01392,0.45322,0.25440,0.00851,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,6,1,0.00441,0.49371,9.61537,0,1,0,0,0,0.11785,0.35094,0.00000,0.02968,0.35094,0.19564,0.01298,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,7,1,0.01156,0.58329,6.96058,0,1,0,0,0,0.13781,0.39106,0.00000,0.06650,0.39106,0.20621,0.02530,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,8,1,0.04617,0.41529,8.94248,0,1,0,0,0,0.26872,0.74405,0.74405,0.18975,0.22815,0.12334,0.05831,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,9,1,0.06027,0.51178,5.71456,0,1,0,0,1,0.74960,2.97619,2.97619,0.22524,0.27568,0.20302,0.06788,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,10,1,0.00275,0.53160,9.18376,0,1,0,0,0,0.30199,0.74405,0.74405,0.09010,0.42122,0.23266,0.02193,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,2,11,1,0.01612,0.63488,11.39911,0,1,0,0,1,0.40027,1.48810,1.48810,0.10062,0.26118,0.12388,0.02760,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,0,1,0.01022,0.51859,7.81897,0,1,0,0,1,0.72956,2.97619,2.97619,0.11761,0.32719,0.18983,0.03699,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,1,1,0.01167,0.54430,6.68827,0,1,0,0,0,0.29481,0.74405,0.74405,0.18921,0.35329,0.14381,0.04370,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,2,1,0.00676,0.47493,9.26734,0,1,0,0,1,0.64185,2.23214,2.23214,0.31943,0.32613,0.25387,0.07768,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,3,1,0.02491,0.61007,10.72798,0,1,0,0,0,0.32098,0.74405,0.74405,0.39214,0.27128,0.09073,0.10673,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,4,1,0.00562,0.56133,6.62520,0,1,0,0,0,0.29968,0.74405,0.74405,0.14207,0.35742,0.21099,0.04389,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,5,1,0.01001,0.57865,8.04432,0,1,0,0,0,0.28415,0.74405,0.74405,0.20638,0.30478,0.11620,0.04937,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,6,1,0.01026,0.59869,11.07143,0,1,0,0,1,0.41888,1.48810,1.48810,0.01010,0.39388,0.20216,0.00019,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,7,1,0.03430,0.52398,6.56481,0,1,0,0,1,0.49624,1.48810,1.48810,0.33541,0.41250,0.16040,0.08480,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,8,1,0.04208,0.39859,5.88071,0,1,0,0,1,0.38471,1.48810,1.48810,0.08431,0.22002,0.10455,0.02659,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,9,1,0.00448,0.60000,7.45613,0,1,0,0,0,0.26841,0.74405,0.74405,0.01629,0.37820,0.19330,0.01020,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,10,1,0.01715,0.61408,8.13866,0,1,0,0,0,0.29984,0.74405,0.74405,0.17177,0.36676,0.17453,0.04212,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,3,11,1,0.01987,0.63191,7.41265,0,1,0,0,1,1.16158,4.46429,4.46429,0.65644,0.37482,0.13224,0.18011,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,0,1,0.01142,0.47724,6.31991,0,1,0,0,1,0.77990,2.97619,2.97619,0.28511,0.35050,0.20075,0.08695,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,1,1,0.02338,0.52046,6.10866,0,1,0,0,1,0.46501,1.48810,1.48810,0.23420,0.31590,0.23314,0.05371,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,2,1,0.04240,0.63694,10.77295,0,1,0,0,1,0.56820,2.23214,2.23214,0.15974,0.24263,0.16097,0.04552,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,3,1,0.00866,0.53157,10.58607,0,1,0,0,0,0.10998,0.35222,0.00000,0.01132,0.35222,0.17594,0.01040,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,4,1,0.00927,0.55453,6.49549,0,1,0,0,0,0.27721,0.74405,0.74405,0.14051,0.33077,0.14002,0.03070,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,5,1,0.03370,0.56293,5.70991,0,1,0,0,1,1.06689,4.46429,4.46429,0.40478,0.28530,0.07590,0.10417,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,6,1,0.01115,0.55021,7.63344,0,1,0,0,1,0.42866,1.48810,1.48810,0.20392,0.29627,0.10754,0.04747,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,7,1,0.01306,0.47629,6.72778,0,1,0,0,0,0.16909,0.44954,0.00000,0.09821,0.44954,0.26643,0.03126,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,8,1,0.01592,0.53388,8.97795,0,1,0,0,1,0.60325,2.23214,2.23214,0.31321,0.29985,0.09289,0.07817,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,9,1,0.03660,0.61897,7.84475,0,1,0,0,1,0.46118,1.48810,1.48810,0.24576,0.36074,0.14922,0.06209,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,10,1,0.01006,0.46814,7.23681,0,1,0,0,0,0.26256,0.74405,0.74405,0.03700,0.35016,0.17711,0.00447,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,high_friction,4,11,1,0.03649,0.56658,13.64050,0,1,0,0,1,0.63274,2.23214,2.23214,0.29116,0.38843,0.17633,0.07561,1.2500,0.1650,0.9600,0.00000,models=1
system_id_probe_mpc,low_friction,0,0,1,0.02136,0.35515,2.32224,0,1,0,0,1,0.90888,3.72024,3.72024,0.41559,0.17641,0.09697,0.13521,0.2200,0.1500,1.0400,0.00000,models=1
system_id_probe_mpc,low_friction,0,1,1,0.04117,0.47453,1.84758,0,1,0,0,1,2.38850,10.41667,10.41667,0.92590,0.18150,0.12587,0.29258,0.2200,0.1500,1.0400,0.00000,models=1
system_id_probe_mpc,low_friction,0,2,1,0.00498,0.38474,3.89142,0,1,0,0,1,0.73812,2.97619,2.97619,0.35523,0.14963,0.09705,0.11248,0.2200,0.1500,1.0400,0.00000,models=1
system_id_probe_mpc,low_friction,0,3,1,0.04098,0.31758,2.27543,0,1,0,0,0,0.26898,0.74405,0.74405,0.11938,0.27621,0.16363,0.04164,0.2200,0.1500,1.0400,0.00000,models=1
system_id_probe_mpc,low_friction,0,4,1,0.00586,0.33476,2.35819,0,1,0,0,1,0.92795,3.72024,3.72024,0.37798,0.26066,0.15935,0.12151,0.2200,0.1500,1.0400,0.00000,models=1
