method,split,seed,episode,success,final_error,energy,max_contact_force,contact_violation,transfer_accept,false_accept,false_reject,contract_label,contract_score,contract_worst,onset_error,slip_error,force_slope_error,energy_error,lag_error,target_friction,target_mass,target_actuator_scale,sensor_bias_norm,action_note
no_slip_contract,combined_gap,0,7,0,0.18223,0.54964,13.30920,0,0,0,0,1,0.43739,1.48810,1.48810,0.00000,0.46422,0.18356,0.05108,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,8,0,0.09298,0.52884,7.37154,0,0,0,0,1,2.02658,8.92857,8.92857,0.00000,0.79240,0.13097,0.28097,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,9,0,0.09930,0.53769,10.02035,0,0,0,0,1,0.60129,2.23214,2.23214,0.00000,0.46970,0.22749,0.07712,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,10,0,0.08731,0.48161,9.42352,0,0,0,0,1,1.87966,8.18452,8.18452,0.00000,0.77636,0.06162,0.37580,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,0,11,1,0.06451,0.58349,11.91490,0,0,0,1,1,0.75240,2.97619,2.97619,0.00000,0.42481,0.25549,0.10550,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,0,1,0.03331,0.51852,7.14951,0,0,0,1,1,3.23887,14.88095,14.88095,0.00000,0.89572,0.02274,0.39494,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,1,1,0.03338,0.49728,13.13226,0,1,0,0,0,0.28170,0.74405,0.74405,0.00000,0.37612,0.20760,0.08071,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,2,1,0.05308,0.38949,5.63483,0,0,0,1,1,0.69437,2.97619,2.97619,0.00000,0.25227,0.18816,0.05524,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,3,1,0.02265,0.50405,9.26743,0,0,0,1,1,4.46780,20.83333,20.83333,0.00000,0.91503,0.04482,0.54584,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,4,0,0.08040,0.54889,12.45409,0,0,0,0,1,3.69338,17.11310,17.11310,0.00000,0.80239,0.08044,0.47100,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,5,1,0.06040,0.35162,6.98190,0,0,0,1,1,0.69425,2.97619,2.97619,0.00000,0.18843,0.20228,0.10437,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,6,0,0.24797,0.35575,4.65836,0,0,0,0,1,0.85101,3.72024,3.72024,0.00000,0.25008,0.04543,0.23929,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,7,0,0.09376,0.59068,7.41953,0,0,0,0,1,0.52955,1.48810,1.48810,0.00000,0.84742,0.28339,0.02883,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,8,0,0.22962,0.62281,65.89537,0,0,0,0,1,1.67928,4.11409,2.97619,0.00000,4.11409,0.73747,0.56864,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,9,1,0.03314,0.48767,9.43451,0,0,0,1,1,2.32329,10.41667,10.41667,0.00000,0.81436,0.06942,0.31599,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,10,0,0.13883,0.51989,9.48923,0,0,0,0,1,0.67482,2.23214,2.23214,0.00000,0.77017,0.21304,0.15875,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,1,11,1,0.03688,0.55296,6.95439,0,0,0,1,1,1.42341,5.95238,5.95238,0.00000,0.85107,0.17031,0.14329,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,0,0,0.22059,0.36962,8.01202,0,0,0,0,1,0.70850,2.97619,2.97619,0.00000,0.41799,0.09611,0.05221,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,1,0,0.11279,0.54205,12.39304,0,0,0,0,1,1.55222,6.69643,6.69643,0.00000,0.71699,0.10426,0.24341,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,2,1,0.04993,0.49306,9.41595,0,0,0,1,1,0.57401,2.23214,2.23214,0.00000,0.36784,0.18957,0.08049,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,3,0,0.25398,0.56432,16.95574,0,0,0,0,1,0.89163,2.23214,2.23214,0.00000,1.34701,0.55289,0.32611,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,4,1,0.03694,0.59433,10.51871,0,0,0,1,1,4.16792,19.34524,19.34524,0.00000,0.93890,0.05484,0.50063,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,5,1,0.02681,0.55022,7.48355,0,0,0,1,1,5.53747,24.55357,24.55357,0.00000,2.28849,0.18427,0.66102,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,6,1,0.02606,0.51746,9.80592,0,0,0,1,1,3.99915,18.60119,18.60119,0.00000,0.91357,0.00087,0.48010,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,7,1,0.03966,0.53866,7.47943,0,0,0,1,1,0.64557,2.23214,2.23214,0.00000,0.65057,0.30113,0.04400,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,8,1,0.05514,0.53694,7.43696,0,0,0,1,1,6.80390,27.52976,27.52976,0.00000,5.59356,0.18375,0.71244,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,9,0,0.12279,0.45526,10.05693,0,0,0,0,1,2.04425,8.92857,8.92857,0.00000,0.83521,0.12281,0.33467,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,10,1,0.02848,0.54795,9.48566,0,0,0,1,1,2.45888,11.16071,11.16071,0.00000,0.76758,0.04246,0.32363,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,2,11,0,0.09715,0.53880,11.98014,0,0,0,0,1,1.61302,6.69643,6.69643,0.00000,0.94192,0.22152,0.20522,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,0,1,0.05308,0.51838,6.52994,0,0,0,1,1,0.77335,2.97619,2.97619,0.00000,0.51591,0.28560,0.08903,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,1,0,0.18949,0.46744,6.41379,0,0,0,0,1,0.60552,2.23214,2.23214,0.00000,0.55599,0.18543,0.05401,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,2,1,0.06979,0.64511,9.18637,0,1,0,0,0,0.20993,0.76379,0.00000,0.00000,0.76379,0.21498,0.07087,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,3,0,0.15789,0.52525,14.02232,0,0,0,0,1,2.48147,11.16071,11.16071,0.00000,0.83882,0.07322,0.33460,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,4,1,0.04255,0.55598,10.03278,0,0,0,1,1,2.79698,12.64881,12.64881,0.00000,0.90319,0.09798,0.33491,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,5,0,0.07824,0.34391,6.34226,0,0,0,0,1,0.47797,2.23214,2.23214,0.00000,0.05657,0.06615,0.03499,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,6,0,0.07596,0.50838,8.02792,0,0,0,0,1,2.76272,12.64881,12.64881,0.00000,0.68703,0.04788,0.42989,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,7,0,0.11870,0.54852,7.34160,0,0,0,0,1,0.66037,2.23214,2.23214,0.00000,0.73859,0.27935,0.05176,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,8,0,0.14910,0.47085,6.11312,0,0,0,0,1,0.41754,1.48810,1.48810,0.00000,0.33889,0.15534,0.10539,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,9,1,0.02976,0.52850,7.27305,0,0,0,1,1,2.20040,9.67262,9.67262,0.00000,0.93230,0.15459,0.24250,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,10,1,0.05950,0.59622,13.63627,0,0,0,1,1,0.58669,2.23214,2.23214,0.00000,0.46142,0.23990,0.00000,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,3,11,1,0.05521,0.38560,8.85311,0,1,0,0,0,0.26865,0.74405,0.74405,0.00000,0.29928,0.21676,0.08317,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,0,1,0.02022,0.54424,10.26738,0,0,0,1,1,4.01715,18.60119,18.60119,0.00000,0.97369,0.00209,0.50876,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,1,0,0.08539,0.65689,13.51981,0,1,1,0,0,0.23961,0.87500,0.00000,0.00000,0.87500,0.30091,0.02215,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,2,1,0.03644,0.57516,13.13338,0,0,0,1,1,1.87275,8.18452,8.18452,0.00000,0.83241,0.11627,0.23057,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,3,1,0.04645,0.58034,9.53567,0,0,0,1,1,0.75042,2.97619,2.97619,0.00000,0.46670,0.27177,0.03743,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,4,1,0.02973,0.50538,8.31166,0,0,0,1,1,3.91036,17.85714,17.85714,0.00000,1.16802,0.03655,0.49007,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,5,1,0.05281,0.59941,11.62414,0,0,0,1,1,1.89281,8.18452,8.18452,0.00000,0.90156,0.13819,0.23978,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,6,1,0.06293,0.56615,10.02569,0,0,0,1,1,4.47315,20.83333,20.83333,0.00000,0.88323,0.11073,0.53846,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,7,1,0.03502,0.57199,9.31408,0,0,0,1,1,4.01679,18.60119,18.60119,0.00000,0.92256,0.05911,0.50109,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,8,1,0.04323,0.54226,10.07025,0,0,0,1,1,5.19715,23.80952,23.80952,0.00000,1.39607,0.14948,0.63068,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,9,0,0.17503,0.52232,10.75352,0,0,0,0,1,0.54682,1.48810,1.48810,0.00000,0.82652,0.14226,0.27723,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,10,1,0.05720,0.56236,7.35868,0,0,0,1,1,0.64139,2.23214,2.23214,0.00000,0.63846,0.31530,0.02105,1.1800,0.2400,0.8200,0.04500,models=1
no_slip_contract,combined_gap,4,11,0,0.13730,0.54988,8.59080,0,0,0,0,1,1.42109,5.95238,5.95238,0.00000,0.78094,0.13200,0.24014,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,0,1,0.06064,0.61544,14.81428,0,0,0,1,1,0.63597,1.51341,0.74405,1.51341,0.00000,0.45837,0.46403,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,1,1,0.05280,0.60257,7.29371,0,0,0,1,1,0.54320,2.23214,2.23214,0.11386,0.00000,0.33272,0.03727,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,2,1,0.03255,0.51837,7.15978,0,0,0,1,1,2.73416,11.90476,11.90476,1.34820,0.00000,0.12119,0.29666,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,3,0,0.07720,0.55324,8.33514,0,0,0,0,1,0.51778,1.48810,1.48810,0.73492,0.00000,0.29344,0.07245,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,4,0,0.18048,0.51850,8.65667,0,0,0,0,1,1.26038,5.20833,5.20833,0.74518,0.00000,0.18580,0.16258,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,5,1,0.04650,0.60091,11.05931,0,0,0,1,1,0.71341,2.97619,2.97619,0.14378,0.00000,0.39689,0.05019,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,6,0,0.16734,0.47225,6.25947,0,0,0,0,1,0.46229,1.48810,1.48810,0.62100,0.00000,0.12177,0.08057,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,7,0,0.08574,0.54727,13.33997,0,0,0,0,1,0.28914,1.28015,0.00000,1.28015,0.00000,0.16496,0.00057,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,8,0,0.15947,0.46615,6.20551,0,0,0,0,1,0.68279,2.23214,2.23214,0.84227,0.00000,0.15641,0.18312,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,9,0,0.11425,0.54623,11.69747,0,0,0,0,1,0.70722,2.97619,2.97619,0.29827,0.00000,0.19933,0.06233,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,10,0,0.23860,0.68293,68.99982,0,0,0,0,1,0.99968,2.23214,2.23214,1.52290,0.00000,0.77685,0.46650,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,0,11,1,0.06077,0.57280,8.33356,0,0,0,1,1,3.50725,14.88095,14.88095,2.15025,0.00000,0.00151,0.50352,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,0,1,0.03727,0.57080,9.12279,0,0,0,1,1,0.73558,2.23214,2.23214,1.05797,0.00000,0.30527,0.08249,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,1,0,0.11119,0.43463,4.97832,0,0,0,0,1,0.62855,2.23214,2.23214,0.62249,0.00000,0.19549,0.09263,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,2,0,0.09030,0.55316,7.81924,0,0,0,0,1,1.85170,7.44048,7.44048,1.36870,0.00000,0.13700,0.31230,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,3,1,0.03920,0.53235,12.43518,0,0,0,1,1,5.88621,25.29762,25.29762,3.26940,0.00000,0.17120,0.69281,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,4,1,0.05192,0.61553,13.78510,0,0,0,1,1,0.64464,2.23214,2.23214,0.64836,0.00000,0.30898,0.03369,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,5,1,0.02925,0.65819,8.12814,0,1,0,0,0,0.22956,0.74405,0.74405,0.15638,0.00000,0.23527,0.01210,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,6,1,0.04945,0.50349,6.70406,0,0,0,1,1,1.06159,4.46429,4.46429,0.54453,0.00000,0.19279,0.10633,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,7,1,0.05877,0.54776,9.79023,0,1,0,0,0,0.20515,0.74405,0.74405,0.01771,0.00000,0.23609,0.02792,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,8,1,0.07266,0.50272,8.71130,0,0,0,1,1,0.59541,2.23214,2.23214,0.42059,0.00000,0.24619,0.07811,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,9,0,0.07982,0.51437,11.74593,0,0,0,0,1,2.08072,8.92857,8.92857,1.09296,0.00000,0.14034,0.24173,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,10,0,0.24367,0.43530,8.63544,0,0,0,0,1,0.50186,2.23214,2.23214,0.11865,0.00000,0.14286,0.01562,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,1,11,0,0.21039,0.44070,6.44231,0,0,0,0,1,1.39806,5.20833,5.20833,1.35372,0.00000,0.12261,0.30564,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,0,0,0.16993,0.52106,8.92369,0,0,0,0,1,2.15355,8.92857,8.92857,1.43063,0.00000,0.08518,0.32338,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,1,0,0.14357,0.37934,5.50444,0,0,0,0,1,0.72153,2.97619,2.97619,0.31224,0.00000,0.25118,0.06801,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,2,1,0.06846,0.57652,12.19442,0,0,0,1,1,0.81833,2.23214,2.23214,1.44392,0.00000,0.32107,0.09454,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,3,0,0.09993,0.50591,7.00821,0,1,1,0,0,0.20744,0.71713,0.00000,0.71713,0.00000,0.16697,0.15312,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,4,0,0.11782,0.57923,13.09520,0,1,1,0,0,0.14165,0.42428,0.00000,0.42428,0.00000,0.19890,0.08506,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,5,1,0.06372,0.43947,7.27068,0,0,0,1,1,1.65050,5.20833,5.20833,2.78236,0.00000,0.18455,0.07725,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,6,0,0.09871,0.47588,8.12201,0,0,0,0,1,0.89268,2.97619,2.97619,1.23110,0.00000,0.14842,0.10771,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,7,1,0.04858,0.57961,7.85625,0,0,0,1,1,3.92151,17.11310,17.11310,2.00835,0.00000,0.04843,0.43768,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,8,0,0.10821,0.56401,12.15119,0,0,0,0,1,0.93757,3.72024,3.72024,0.65838,0.00000,0.17528,0.13397,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,9,0,0.20022,0.34525,6.90368,0,0,0,0,1,0.50105,2.23214,2.23214,0.15409,0.00000,0.10064,0.01838,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,10,1,0.05918,0.38480,7.83410,0,0,0,1,1,0.84333,2.38114,1.48810,2.38114,0.00000,0.24982,0.09762,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,2,11,1,0.03292,0.52593,9.38272,0,0,0,1,1,5.30401,23.06548,23.06548,2.70457,0.00000,0.14234,0.60765,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,0,0,0.08811,0.49271,8.33258,0,0,0,0,1,1.72374,5.95238,5.95238,2.36602,0.00000,0.21651,0.08381,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,1,1,0.02227,0.54056,10.82589,0,0,0,1,1,6.91281,29.76190,29.76190,3.64071,0.00000,0.33784,0.82358,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,2,1,0.06530,0.41795,7.34512,0,0,0,1,1,0.93641,2.97619,2.97619,1.36712,0.00000,0.23708,0.10168,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,3,0,0.11492,0.48510,6.57685,0,0,0,0,1,0.57220,2.23214,2.23214,0.31304,0.00000,0.23702,0.07879,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,4,0,0.11009,0.56871,12.45353,0,0,0,0,1,0.71281,2.97619,2.97619,0.27327,0.00000,0.23057,0.08403,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,5,0,0.14074,0.46439,8.79309,0,0,0,0,1,4.08592,17.85714,17.85714,2.09810,0.00000,0.00638,0.46797,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,6,0,0.12603,0.47797,5.69692,0,0,0,0,1,0.67169,2.97619,2.97619,0.18247,0.00000,0.17182,0.02796,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,7,0,0.18391,0.42319,4.38500,0,0,0,0,1,0.73756,2.97619,2.97619,0.37640,0.00000,0.25045,0.08476,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,8,0,0.08483,0.51386,7.79213,0,0,0,0,1,1.04463,2.97619,2.97619,1.98307,0.00000,0.18568,0.07822,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,9,1,0.06001,0.56342,12.67595,0,0,0,1,1,3.46851,14.88095,14.88095,2.01237,0.00000,0.00564,0.44361,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,10,1,0.03164,0.52036,9.51325,0,0,0,1,1,3.59644,15.62500,15.62500,1.90337,0.00000,0.02923,0.42460,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,3,11,0,0.17642,0.44302,5.05802,0,1,1,0,0,0.20274,0.74405,0.74405,0.17322,0.00000,0.06139,0.03507,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,0,1,0.05399,0.55541,9.63287,0,0,0,1,1,0.79697,2.23214,2.23214,1.38282,0.00000,0.31975,0.05016,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,1,1,0.03383,0.56330,9.85230,0,0,0,1,1,3.76827,16.36905,16.36905,1.98860,0.00000,0.05502,0.42869,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,2,1,0.03459,1.03813,74.96589,0,0,0,1,1,1.62459,2.97619,2.97619,2.27799,0.00000,2.77166,0.09710,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,3,0,0.11650,0.52363,8.92364,0,0,0,0,1,0.43224,1.48810,1.48810,0.38294,0.00000,0.21135,0.07882,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,4,0,0.16151,0.49329,5.42265,0,0,0,0,1,0.68296,2.97619,2.97619,0.29648,0.00000,0.08166,0.06044,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,5,0,0.11345,0.51435,10.29516,0,0,0,0,1,0.72570,2.97619,2.97619,0.34614,0.00000,0.20210,0.10407,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,6,0,0.07786,0.53992,8.71679,0,0,0,0,1,1.77351,7.44048,7.44048,1.05676,0.00000,0.13014,0.24020,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,7,1,0.03607,0.55102,8.70616,0,0,0,1,1,5.29387,23.06548,23.06548,2.64462,0.00000,0.14290,0.61634,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,8,1,0.04163,0.43800,7.79395,0,0,0,1,1,0.71697,2.23214,2.23214,1.00840,0.00000,0.27003,0.07429,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,9,0,0.09697,0.53050,16.13148,0,0,0,0,1,5.08714,22.32143,22.32143,2.45127,0.00000,0.08985,0.57313,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,10,0,0.08090,0.54303,9.30255,0,0,0,0,1,3.49104,14.88095,14.88095,2.07463,0.00000,0.03102,0.46857,1.1800,0.2400,0.8200,0.04500,models=1
no_force_slope_contract,combined_gap,4,11,0,0.08082,0.53070,10.55288,0,0,0,0,1,2.96874,12.64881,12.64881,1.76690,0.00000,0.01992,0.40809,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,0,0,0.10581,0.53615,11.73288,0,0,0,0,1,4.96841,20.83333,20.83333,2.50791,0.91898,0.00000,0.58184,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,1,1,0.05812,0.55326,9.23462,0,0,0,1,1,0.89793,2.23214,2.23214,1.69988,0.45472,0.00000,0.10292,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,2,1,0.03954,0.46154,7.70142,0,0,0,1,1,0.95887,2.97619,2.97619,1.24445,0.50268,0.00000,0.07102,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,3,0,0.08690,0.57570,11.86348,0,0,0,0,1,4.93982,20.83333,20.83333,2.44432,0.87003,0.00000,0.55140,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,4,1,0.02002,0.50410,11.39327,0,0,0,1,1,11.37118,29.01786,29.01786,3.68027,23.35551,0.00000,0.80226,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,5,0,0.14826,0.42097,6.27786,0,1,1,0,0,0.10544,0.48590,0.00000,0.02843,0.48590,0.00000,0.01286,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,6,1,0.06621,0.57293,7.83156,0,0,0,1,1,0.84328,2.23214,2.23214,1.54506,0.34634,0.00000,0.09288,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,7,1,0.03757,0.53217,9.33734,0,0,0,1,1,9.90070,27.52976,27.52976,3.47695,17.75671,0.00000,0.74010,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,8,0,0.13186,0.46978,8.60241,0,0,0,0,1,0.52497,1.48810,1.48810,0.32829,0.74115,0.00000,0.06732,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,9,0,0.33587,0.23062,0.00000,0,0,0,0,1,6.94323,33.48214,33.48214,0.77593,0.35966,0.00000,0.09844,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,10,1,0.03504,0.50644,12.82763,0,0,0,1,1,11.21785,28.27381,28.27381,3.47505,23.59771,0.00000,0.74268,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,0,11,1,0.03292,0.57607,11.07294,0,0,0,1,1,5.70676,23.80952,23.80952,2.82186,1.26409,0.00000,0.63833,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,1,0,1,0.04119,0.52838,10.53881,0,0,0,1,1,7.46574,27.52976,27.52976,3.40544,5.67631,0.00000,0.71719,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,1,1,0,0.08769,0.54530,9.67279,0,0,0,0,1,4.34480,17.85714,17.85714,2.18351,1.20691,0.00000,0.47645,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,1,2,0,0.11554,0.48212,5.61160,0,0,0,0,1,0.81890,2.97619,2.97619,0.58945,0.42346,0.00000,0.10539,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,1,3,1,0.06645,0.51962,9.31587,0,0,0,1,1,0.91957,2.97619,2.97619,1.03304,0.52343,0.00000,0.06520,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,1,4,1,0.07242,0.34550,5.48109,0,0,0,1,1,0.68515,2.47414,0.74405,2.47414,0.14918,0.00000,0.05836,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,1,5,1,0.05068,0.53129,6.93958,0,0,0,1,1,0.94709,2.97619,2.97619,1.18584,0.46787,0.00000,0.10554,1.1800,0.2400,0.8200,0.04500,models=1
no_energy_contract,combined_gap,1,6,1,0.03624,0.54868,11.96049,0,0,0,1,1,4.90554,20.83333,20.83333,2.35434,0.80315,0.00000,0.53688,1.1800,0.2400,0.8200,0.04500,models=1
